event_id,event_date,customer_id,product_id,product_name,vendor_name,country_name,region,quantity,unit_price_local,net_revenue_local,discount_local,is_refunded,DayOfWeek,HourOfDay
F5A45D4C5BF5,2024-11-20 03:24:00,CUST0003100,PROD0040,Tableau Creator Annual,Tableau,Canada,NA,3,250.0,787.5,0.0,False,2,3
89EA23771912,2024-08-03 15:29:00,CUST0002687,PROD0078,Azure AI Studio Annual Standard,Microsoft,United States,NA,1,316.27,316.27,0.0,False,5,15
62CB5D30E14E,2025-01-04 12:25:00,CUST0003140,PROD0082,Notion AI Annual Standard,Notion,United States,NA,15,118.1,1771.5,0.0,False,5,12
B7DFB731FC01,2025-04-30 22:54:00,CUST0001540,PROD0019,Figma Professional Monthly,Figma,United States,NA,5,15.0,75.0,0.0,False,2,22
25C63F67225E,2025-07-13 20:31:00,CUST0003669,PROD0072,ChatGPT Team Annual,AI Tools,United States,NA,1,267.4,267.4,0.0,False,6,20
D0235BDE5827,2025-09-12 01:48:00,CUST0001875,PROD0009,Perpetual License (Legacy) One-time,Other,United States,NA,5,199.0,995.0,0.0,False,4,1
B4DF3172AF80,2024-10-14 01:25:00,CUST0000953,PROD0019,Figma Professional Monthly,Figma,United States,NA,5,15.0,75.0,0.0,False,0,1
C18B39E4A8C4,2025-01-13 08:11:00,CUST0003199,PROD0062,Microsoft Copilot for Office Annual Standard,Microsoft,United States,NA,1,225.15,202.63,22.52,False,0,8
0EA3D66070AF,2024-08-30 20:21:00,CUST0002697,PROD0085,Notion AI Monthly Pro,Notion,Canada,NA,1,12.4,11.16,1.86,False,4,20
2431E887B63E,2025-02-28 13:27:00,CUST0000720,PROD0082,Notion AI Annual Standard,Notion,Canada,NA,1,118.1,124.0,0.0,False,4,13
112BE2A118D4,2024-06-19 01:07:00,CUST0001226,PROD0095,Power BI Pro Monthly Business,Microsoft,United States,NA,3,19.63,55.95,2.94,False,2,1
D9CCD19F38F1,2024-05-26 20:16:00,CUST0001133,PROD0041,Canva Pro Monthly,Canva,United States,NA,3,12.0,36.0,0.0,False,6,20
B67AF499331D,2025-06-20 20:36:00,CUST0001446,PROD0050,Zendesk Suite Team Annual,Zendesk,Canada,NA,15,130.0,1852.5,195.0,False,4,20
DE3138684C58,2024-05-12 17:26:00,CUST0003791,PROD0014,Zoom Pro Annual,Zoom,United States,NA,15,149.9,1911.22,337.28,False,6,17
BAA933040E05,2025-08-08 05:04:00,CUST0003786,PROD0095,Power BI Pro Monthly Business,Microsoft,United States,NA,1,19.63,15.7,3.93,False,4,5
F9B99829270E,2025-10-11 01:09:00,CUST0003196,PROD0016,Slack Pro Annual,Slack,United States,NA,15,105.0,1575.0,0.0,False,5,1
C0821CE0AF8D,2025-09-22 22:02:00,CUST0000428,PROD0043,Dropbox Standard Monthly,Dropbox,Canada,NA,5,10.0,52.5,0.0,False,0,22
16717F8A0093,2024-10-24 11:42:00,CUST0001474,PROD0088,Power BI Pro Annual Pro,Microsoft,United States,NA,3,153.78,461.34,0.0,False,3,11
4166BECC2DA1,2025-09-15 07:32:00,CUST0000637,PROD0003,Adobe Creative Cloud All Apps Monthly,Adobe,Canada,NA,3,29.0,91.35,0.0,False,0,7
F2C7C118EF93,2025-10-11 15:52:00,CUST0003557,PROD0069,Power BI Pro Monthly,Microsoft,United States,NA,1,13.0,13.0,0.0,False,5,15
620A127F1FA9,2024-12-10 04:10:00,CUST0001731,PROD0020,Figma Professional Annual,Figma,United States,NA,25,144.0,3600.0,0.0,False,1,4
6FA2EDDA8425,2024-09-05 20:06:00,CUST0001787,PROD0087,Notion AI Monthly Business,Notion,United States,NA,15,14.96,190.74,33.66,False,3,20
3CABC7636611,2025-03-29 03:01:00,CUST0001553,PROD0074,ChatGPT Team Annual Standard,AI Tools,Canada,NA,1,267.4,280.77,0.0,False,5,3
E2303D318746,2024-12-28 23:32:00,CUST0001697,PROD0096,ChatGPT Team Annual Pro,AI Tools,Canada,NA,3,267.4,842.31,0.0,False,5,23
2E094961D76E,2024-11-09 16:37:00,CUST0002321,PROD0033,AI Assistant Addâon Monthly,AI Tools,United States,NA,10,9.0,72.0,18.0,False,5,16
A1989593EB9A,2025-04-21 10:11:00,CUST0003293,PROD0041,Canva Pro Monthly,Canva,United States,NA,1,12.0,12.0,0.0,False,0,10
A1BC10F34A6A,2024-08-31 19:25:00,CUST0001507,PROD0064,Power BI Pro Annual,Microsoft,United States,NA,1,153.78,153.78,0.0,False,5,19
8018A669AD48,2025-07-21 03:24:00,CUST0003054,PROD0089,Microsoft Copilot for Office Monthly Pro,Microsoft,United States,NA,3,23.45,70.35,0.0,False,0,3
501485E25DDD,2025-07-05 15:21:00,CUST0000617,PROD0053,Datadog Pro Monthly,Datadog,United States,NA,5,29.0,130.5,14.5,False,5,15
4C6ECBEB823F,2024-06-24 23:53:00,CUST0002290,PROD0005,AI Analytics Addâon Monthly,AI Tools,United States,NA,25,15.0,375.0,0.0,False,0,23
294A4D99E11D,2024-09-25 23:40:00,CUST0001663,PROD0024,Jira Software Standard Annual,Atlassian,United States,NA,3,84.0,252.0,0.0,False,2,23
E921B5C3C958,2025-04-20 11:49:00,CUST0000867,PROD0011,Priority Support Annual,Other,United States,NA,10,249.0,2241.0,249.0,False,6,11
32DA061E6179,2025-02-02 13:46:00,CUST0003752,PROD0060,Microsoft Copilot for Office Annual,Microsoft,United States,NA,15,225.15,3377.25,0.0,False,6,13
4AD66F857B9F,2024-08-22 23:41:00,CUST0003404,PROD0049,Zendesk Suite Team Monthly,Zendesk,United States,NA,3,13.0,39.0,0.0,False,3,23
16EECF950633,2024-11-21 16:23:00,CUST0002850,PROD0097,Adobe Firefly Creative AI Monthly Pro,Adobe,Canada,NA,1,24.48,25.7,0.0,False,3,16
916D172FA84E,2024-08-15 10:15:00,CUST0001421,PROD0077,ChatGPT Team Monthly,AI Tools,United States,NA,10,25.0,225.0,25.0,False,3,10
069A50226E06,2024-10-13 02:00:00,CUST0000771,PROD0088,Power BI Pro Annual Pro,Microsoft,United States,NA,1,153.78,153.78,0.0,False,6,2
5DB4A5254885,2025-03-29 05:09:00,CUST0002257,PROD0024,Jira Software Standard Annual,Atlassian,United States,NA,20,84.0,1680.0,0.0,False,5,5
DFCF53F28239,2025-09-27 11:19:00,CUST0001167,PROD0094,Adobe Firefly Creative AI Annual Business,Adobe,United States,NA,15,234.95,3171.83,352.42,False,5,11
B6C0806961D3,2025-04-01 17:30:00,CUST0003471,PROD0098,ChatGPT Team Annual Business,AI Tools,United States,NA,3,267.4,681.87,120.33,False,1,17
A7D973A6E7C8,2024-11-12 20:14:00,CUST0002037,PROD0067,Microsoft Copilot for Office Monthly Standard,Microsoft,United States,NA,5,18.92,80.41,14.19,False,1,20
4C458625E43B,2025-04-09 08:52:00,CUST0001950,PROD0026,JetBrains All Products Pack Annual,JetBrains,United States,NA,3,289.0,736.95,130.05,False,2,8
1777AE6FF155,2025-01-16 19:30:00,CUST0002480,PROD0084,Microsoft Copilot for Office Annual Pro,Microsoft,Canada,NA,5,225.15,1182.04,0.0,False,3,19
CA5BDB0DAA50,2025-10-05 13:08:00,CUST0001957,PROD0040,Tableau Creator Annual,Tableau,United States,NA,1,250.0,250.0,0.0,False,6,13
74D6FF034319,2024-11-25 05:15:00,CUST0001343,PROD0092,Adobe Firefly Creative AI Annual Pro,Adobe,Canada,NA,3,234.95,599.12,140.97,False,0,5
B2C4A43C64F3,2025-01-04 04:51:00,CUST0000384,PROD0081,Azure AI Studio Monthly Standard,Microsoft,Canada,NA,20,29.18,612.78,0.0,False,5,4
3248D1B89785,2025-01-28 16:34:00,CUST0002239,PROD0046,Monday.com Standard Annual,Atlassian,Canada,NA,5,150.0,787.5,0.0,False,1,16
0170E5845BE4,2025-01-25 22:38:00,CUST0003302,PROD0002,Microsoft 365 Business Standard Annual,Microsoft,United States,NA,1,499.0,499.0,0.0,False,5,22
84595183ED90,2025-09-14 20:28:00,CUST0001877,PROD0062,Microsoft Copilot for Office Annual Standard,Microsoft,United States,NA,3,225.15,540.36,135.09,False,6,20
5642DF8A5721,2025-09-22 04:53:00,CUST0003640,PROD0090,Power BI Pro Annual Business,Microsoft,United States,NA,5,153.78,692.01,76.89,False,0,4
57E6766DC98E,2025-09-08 00:06:00,CUST0002492,PROD0004,Adobe Creative Cloud All Apps Annual,Adobe,United States,NA,1,299.0,299.0,0.0,False,0,0
C3459AAA3C1C,2025-03-13 17:42:00,CUST0002369,PROD0023,Jira Software Standard Monthly,Atlassian,United States,NA,1,8.0,8.0,0.0,False,3,17
66A45AA10F21,2025-08-07 03:42:00,CUST0001685,PROD0053,Datadog Pro Monthly,Datadog,Canada,NA,1,29.0,30.45,0.0,False,3,3
7D011A5AD1DE,2025-03-24 09:23:00,CUST0003359,PROD0100,Azure AI Studio Annual Pro,Microsoft,United States,NA,1,316.27,316.27,0.0,False,0,9
AA8F90A2B62B,2024-06-05 11:24:00,CUST0003437,PROD0076,Azure AI Studio Annual,Microsoft,United States,NA,15,316.27,4269.65,474.4,False,2,11
7380695206F6,2024-12-03 08:40:00,CUST0003031,PROD0067,Microsoft Copilot for Office Monthly Standard,Microsoft,United States,NA,5,18.92,94.6,0.0,False,1,8
BB363F4921F1,2025-09-08 03:38:00,CUST0002385,PROD0088,Power BI Pro Annual Pro,Microsoft,United States,NA,20,153.78,3075.6,0.0,False,0,3
6D70EC946E5D,2025-06-11 18:54:00,CUST0002088,PROD0055,Cloud Storage 1TB Monthly,Other,United States,NA,15,6.0,81.0,9.0,False,2,18
3D68AD5D308D,2024-06-04 04:59:00,CUST0000154,PROD0073,Adobe Firefly Creative AI Monthly,Adobe,United States,NA,20,20.0,400.0,0.0,False,1,4
EF2F221579D4,2025-04-17 17:39:00,CUST0002950,PROD0009,Perpetual License (Legacy) One-time,Other,Canada,NA,2,199.0,417.9,0.0,False,3,17
9B57BA9798C0,2025-03-21 03:40:00,CUST0001956,PROD0097,Adobe Firefly Creative AI Monthly Pro,Adobe,United States,NA,15,24.48,367.2,0.0,False,4,3
F57224F4F254,2025-09-25 06:30:00,CUST0002780,PROD0049,Zendesk Suite Team Monthly,Zendesk,United States,NA,3,13.0,39.0,0.0,False,3,6
B7EDA905DC33,2024-06-01 04:29:00,CUST0000394,PROD0063,Notion AI Monthly Standard,Notion,United States,NA,3,9.88,29.64,0.0,False,5,4
7FE352CD8EB9,2025-06-06 21:14:00,CUST0003421,PROD0009,Perpetual License (Legacy) One-time,Other,United States,NA,3,199.0,477.6,119.4,False,4,21
B55F1318E4F1,2025-03-04 22:01:00,CUST0002489,PROD0028,Zoom Whiteboard Addâon Annual,Zoom,United States,NA,1,70.0,70.0,0.0,False,1,22
F1827C233B6D,2025-04-29 18:20:00,CUST0003940,PROD0027,Zoom Whiteboard Addâon Monthly,Zoom,United States,NA,1,7.0,6.65,0.35,False,1,18
9F28C40350D9,2024-06-23 19:56:00,CUST0000403,PROD0061,Notion AI Monthly,Notion,United States,NA,3,10.0,30.0,0.0,False,6,19
A6286EA1E1C6,2025-08-19 04:16:00,CUST0002927,PROD0014,Zoom Pro Annual,Zoom,United States,NA,5,149.9,712.02,37.48,False,1,4
CE918DF51131,2025-03-04 10:59:00,CUST0000192,PROD0101,ChatGPT Team Monthly Pro,AI Tools,Canada,NA,3,30.65,87.36,9.19,False,1,10
D821D424450A,2025-08-09 08:36:00,CUST0001352,PROD0029,Slack Huddles Addâon Monthly,Slack,Canada,NA,10,5.0,52.5,0.0,False,5,8
D9EEC3E0B70A,2025-01-06 22:57:00,CUST0003107,PROD0018,GitHub Copilot Business Annual,GitHub,Canada,NA,1,228.0,193.8,45.6,False,0,22
42C9D5BDC864,2024-05-13 11:04:00,CUST0001404,PROD0008,Team Seats Addâon Annual,Other,United States,NA,5,89.0,445.0,0.0,False,0,11
8759E9F51B9E,2024-04-25 02:52:00,CUST0003968,PROD0042,Canva Pro Annual,Canva,United States,NA,1,120.0,108.0,12.0,False,3,2
43287550E9DE,2025-09-17 18:41:00,CUST0001357,PROD0018,GitHub Copilot Business Annual,GitHub,United States,NA,1,228.0,228.0,0.0,False,2,18
198E6D812E95,2025-06-19 21:03:00,CUST0003018,PROD0042,Canva Pro Annual,Canva,United States,NA,3,120.0,360.0,0.0,False,3,21
43BC945B8A0C,2025-05-30 00:27:00,CUST0001871,PROD0028,Zoom Whiteboard Addâon Annual,Zoom,United States,NA,20,70.0,1400.0,0.0,False,4,0
7D7146C274CD,2024-11-30 09:10:00,CUST0001980,PROD0016,Slack Pro Annual,Slack,United States,NA,3,105.0,315.0,0.0,False,5,9
5DA078851774,2024-05-28 15:22:00,CUST0002287,PROD0024,Jira Software Standard Annual,Atlassian,United States,NA,15,84.0,1134.0,126.0,False,1,15
5437D55F7D68,2024-10-31 06:21:00,CUST0003498,PROD0017,GitHub Copilot Business Monthly,GitHub,United States,NA,20,19.0,380.0,0.0,False,3,6
E3989A8A5140,2025-09-03 02:04:00,CUST0001837,PROD0076,Azure AI Studio Annual,Microsoft,United States,NA,1,316.27,300.46,15.81,False,2,2
B19931C2A139,2024-07-15 20:10:00,CUST0002471,PROD0097,Adobe Firefly Creative AI Monthly Pro,Adobe,Canada,NA,3,24.48,77.11,0.0,False,0,20
4AAD80C85D4B,2025-04-28 08:57:00,CUST0000042,PROD0055,Cloud Storage 1TB Monthly,Other,United States,NA,5,6.0,27.0,3.0,False,0,8
16F08350C201,2025-09-28 18:35:00,CUST0002475,PROD0097,Adobe Firefly Creative AI Monthly Pro,Adobe,United States,NA,20,24.48,440.64,48.96,False,6,18
C66463C24460,2025-08-03 04:43:00,CUST0003693,PROD0099,Adobe Firefly Creative AI Monthly Business,Adobe,Canada,NA,15,29.38,462.74,0.0,False,6,4
873E61CB9C48,2025-10-05 18:09:00,CUST0002925,PROD0097,Adobe Firefly Creative AI Monthly Pro,Adobe,Canada,NA,10,24.48,257.04,0.0,False,6,18
1F086D0BA75F,2025-10-01 03:11:00,CUST0002815,PROD0071,Power BI Pro Monthly Standard,Microsoft,United States,NA,5,13.07,55.55,9.8,False,2,3
7F2EB1763285,2024-06-19 22:23:00,CUST0000994,PROD0045,Monday.com Standard Monthly,Atlassian,United States,NA,10,15.0,120.0,30.0,False,2,22
1AB99CB302BE,2025-04-19 02:27:00,CUST0002256,PROD0044,Dropbox Standard Annual,Dropbox,United States,NA,10,100.0,900.0,100.0,False,5,2
97E57BDF784E,2024-08-10 11:35:00,CUST0000372,PROD0034,AI Assistant Addâon Annual,AI Tools,United States,NA,20,90.0,1800.0,0.0,False,5,11
E1B845D450A5,2025-04-24 03:56:00,CUST0003029,PROD0089,Microsoft Copilot for Office Monthly Pro,Microsoft,Canada,NA,1,23.45,24.62,0.0,False,3,3
0C27750E2AF9,2025-03-29 02:31:00,CUST0000984,PROD0019,Figma Professional Monthly,Figma,United States,NA,5,15.0,67.5,7.5,False,5,2
B1472EBE4983,2025-06-21 17:02:00,CUST0002671,PROD0091,Microsoft Copilot for Office Monthly Business,Microsoft,United States,NA,3,28.69,86.07,0.0,False,5,17
9C6B7ABEAFDB,2025-09-16 23:07:00,CUST0003478,PROD0092,Adobe Firefly Creative AI Annual Pro,Adobe,United States,NA,3,234.95,704.85,0.0,False,1,23
ACA2DD86A27A,2024-05-04 09:26:00,CUST0000368,PROD0071,Power BI Pro Monthly Standard,Microsoft,Canada,NA,1,13.07,13.72,0.0,False,5,9
53C8B2223DED,2025-07-19 15:14:00,CUST0003773,PROD0094,Adobe Firefly Creative AI Annual Business,Adobe,United States,NA,1,234.95,234.95,0.0,False,5,15
AE981AAB6CC0,2025-06-16 08:48:00,CUST0002820,PROD0029,Slack Huddles Addâon Monthly,Slack,United States,NA,3,5.0,15.0,0.0,False,0,8
8903C94AB0D4,2025-06-25 15:59:00,CUST0000479,PROD0029,Slack Huddles Addâon Monthly,Slack,Canada,NA,20,5.0,105.0,0.0,False,2,15
2E445B27A125,2024-11-10 03:09:00,CUST0001421,PROD0070,Adobe Firefly Creative AI Annual Standard,Adobe,United States,NA,1,234.95,211.45,23.5,False,6,3
B13BC1011F65,2025-08-28 22:40:00,CUST0002577,PROD0057,Endpoint Security Monthly,Security,United States,NA,20,5.0,90.0,10.0,False,3,22
882BC3DA6142,2025-07-13 15:09:00,CUST0002296,PROD0045,Monday.com Standard Monthly,Atlassian,United States,NA,20,15.0,300.0,0.0,False,6,15
6C82655B1CD3,2025-05-21 03:33:00,CUST0001421,PROD0091,Microsoft Copilot for Office Monthly Business,Microsoft,United States,NA,1,28.69,25.82,2.87,False,2,3
EB0633C0CF8C,2025-05-23 17:34:00,CUST0002104,PROD0007,Team Seats Addâon Monthly,Other,United States,NA,5,9.0,45.0,0.0,False,4,17
4FBD9DAF04A4,2025-07-30 03:28:00,CUST0003164,PROD0004,Adobe Creative Cloud All Apps Annual,Adobe,United States,NA,1,299.0,269.1,29.9,False,2,3
1104D403268D,2024-10-29 00:12:00,CUST0001724,PROD0017,GitHub Copilot Business Monthly,GitHub,United States,NA,1,19.0,17.1,1.9,False,1,0
23A475E6F616,2025-05-12 10:35:00,CUST0003021,PROD0010,Priority Support Monthly,Other,United States,NA,1,25.0,25.0,0.0,False,0,10
259C7FFFEA8E,2024-10-05 20:46:00,CUST0002930,PROD0049,Zendesk Suite Team Monthly,Zendesk,United States,NA,10,13.0,123.5,6.5,False,5,20
56FFA7DAD109,2025-03-22 17:18:00,CUST0003098,PROD0078,Azure AI Studio Annual Standard,Microsoft,United States,NA,3,316.27,948.81,0.0,False,5,17
CEF5958808EA,2025-09-22 02:39:00,CUST0002144,PROD0088,Power BI Pro Annual Pro,Microsoft,United States,NA,3,153.78,415.21,46.13,False,0,2
42BA6D91610E,2025-10-04 06:53:00,CUST0001272,PROD0077,ChatGPT Team Monthly,AI Tools,United States,NA,10,25.0,250.0,0.0,False,5,6
10FDAEABFF2E,2025-07-02 17:09:00,CUST0000796,PROD0037,Asana Premium Monthly,Atlassian,Canada,NA,15,12.5,168.76,28.12,False,2,17
BCC70C6A16CE,2024-08-08 08:41:00,CUST0001994,PROD0017,GitHub Copilot Business Monthly,GitHub,United States,NA,20,19.0,380.0,0.0,False,3,8
1128ABADEA17,2024-08-08 10:49:00,CUST0001956,PROD0052,Airtable Team Annual,AI Tools,United States,NA,3,200.0,540.0,60.0,False,3,10
400AE45FF994,2024-11-19 19:55:00,CUST0002812,PROD0033,AI Assistant Addâon Monthly,AI Tools,United States,NA,15,9.0,135.0,0.0,False,1,19
70F4FE8FCDD5,2025-06-25 23:32:00,CUST0000386,PROD0016,Slack Pro Annual,Slack,United States,NA,3,105.0,315.0,0.0,False,2,23
F056ECAC4DB3,2024-10-06 22:12:00,CUST0001071,PROD0055,Cloud Storage 1TB Monthly,Other,United States,NA,1,6.0,6.0,0.0,False,6,22
0368B956E52D,2024-08-06 05:53:00,CUST0003074,PROD0081,Azure AI Studio Monthly Standard,Microsoft,Canada,NA,5,29.18,145.9,7.3,False,1,5
45BA1ABF8111,2024-05-26 14:30:00,CUST0003646,PROD0005,AI Analytics Addâon Monthly,AI Tools,United States,NA,10,15.0,150.0,0.0,False,6,14
1A0D011CAE2E,2024-06-16 18:52:00,CUST0002091,PROD0002,Microsoft 365 Business Standard Annual,Microsoft,United States,NA,3,499.0,1272.45,224.55,False,6,18
0A09AEFC535D,2024-06-13 12:21:00,CUST0000771,PROD0035,Miro Business Monthly,Other,United States,NA,1,16.0,16.0,0.0,False,3,12
C7B6404538D4,2025-08-21 23:58:00,CUST0002592,PROD0068,Adobe Firefly Creative AI Annual,Adobe,United States,NA,1,234.95,234.95,0.0,False,3,23
C1070B31BFF7,2024-12-06 23:18:00,CUST0001190,PROD0046,Monday.com Standard Annual,Atlassian,United States,NA,10,150.0,1500.0,0.0,False,4,23
9F8636B78480,2025-09-30 23:51:00,CUST0003537,PROD0078,Azure AI Studio Annual Standard,Microsoft,Canada,NA,3,316.27,901.37,94.88,False,1,23
82A5ED1AB311,2024-04-30 01:38:00,CUST0000741,PROD0085,Notion AI Monthly Pro,Notion,United States,NA,20,12.4,210.8,37.2,False,1,1
66DB4CE1E6DB,2024-10-21 08:34:00,CUST0000434,PROD0048,Freshdesk Growth Annual,Zendesk,Canada,NA,10,90.0,855.0,90.0,False,0,8
887F8C437819,2025-03-22 05:32:00,CUST0002345,PROD0092,Adobe Firefly Creative AI Annual Pro,Adobe,United States,NA,1,234.95,187.96,46.99,False,5,5
99E1F7EB0EB5,2024-07-06 01:33:00,CUST0001352,PROD0096,ChatGPT Team Annual Pro,AI Tools,Canada,NA,1,267.4,280.77,0.0,False,5,1
D28A141CA00B,2025-05-08 03:53:00,CUST0002839,PROD0027,Zoom Whiteboard Addâon Monthly,Zoom,Canada,NA,1,7.0,7.35,0.0,False,3,3
156676A1204F,2024-05-09 01:03:00,CUST0000011,PROD0001,Microsoft 365 Business Standard Monthly,Microsoft,United States,NA,3,49.0,147.0,0.0,False,3,1
0950CE250FE0,2025-05-14 01:52:00,CUST0002833,PROD0078,Azure AI Studio Annual Standard,Microsoft,United States,NA,1,316.27,316.27,0.0,False,2,1
50677EBAE5FA,2024-09-10 21:04:00,CUST0000724,PROD0070,Adobe Firefly Creative AI Annual Standard,Adobe,Canada,NA,20,234.95,4699.0,234.95,False,1,21
A67714E72F54,2025-05-08 03:32:00,CUST0002234,PROD0091,Microsoft Copilot for Office Monthly Business,Microsoft,United States,NA,3,28.69,86.07,0.0,False,3,3
38301C4FF4CC,2025-03-26 05:59:00,CUST0003901,PROD0029,Slack Huddles Addâon Monthly,Slack,United States,NA,1,5.0,5.0,0.0,False,2,5
D6560C3F43C4,2025-04-29 20:54:00,CUST0002624,PROD0031,Advanced Reports Addâon Monthly,Other,United States,NA,1,12.0,9.6,2.4,False,1,20
A8D14BD47073,2025-03-22 09:53:00,CUST0002475,PROD0060,Microsoft Copilot for Office Annual,Microsoft,United States,NA,10,225.15,2251.5,0.0,False,5,9
69E6F133642C,2024-06-18 11:00:00,CUST0003484,PROD0069,Power BI Pro Monthly,Microsoft,United States,NA,5,13.0,58.5,6.5,False,1,11
27E0094599A4,2025-09-26 03:32:00,CUST0000151,PROD0065,Microsoft Copilot for Office Monthly,Microsoft,United States,NA,1,19.0,19.0,0.0,False,4,3
0EE077CDCB15,2024-09-11 22:10:00,CUST0002429,PROD0014,Zoom Pro Annual,Zoom,United States,NA,5,149.9,749.5,0.0,False,2,22
EAC9EB365649,2025-06-18 04:17:00,CUST0002973,PROD0059,Azure AI Studio Monthly,Microsoft,United States,NA,10,29.0,246.5,43.5,False,2,4
F396A45E206D,2025-04-24 10:32:00,CUST0001877,PROD0016,Slack Pro Annual,Slack,United States,NA,1,105.0,105.0,0.0,False,3,10
1C8CB8F17464,2024-05-16 07:56:00,CUST0000659,PROD0061,Notion AI Monthly,Notion,United States,NA,1,10.0,9.0,1.0,False,3,7
64CC4AAB0991,2024-05-24 17:16:00,CUST0002233,PROD0027,Zoom Whiteboard Addâon Monthly,Zoom,United States,NA,1,7.0,5.95,1.05,False,4,17
AC479D355D1D,2025-02-10 01:03:00,CUST0002709,PROD0024,Jira Software Standard Annual,Atlassian,Canada,NA,10,84.0,882.0,0.0,False,0,1
05F7F024D246,2025-02-26 07:16:00,CUST0001294,PROD0026,JetBrains All Products Pack Annual,JetBrains,United States,NA,5,289.0,1300.5,144.5,False,2,7
BD521A8E7141,2025-09-03 08:24:00,CUST0003323,PROD0081,Azure AI Studio Monthly Standard,Microsoft,United States,NA,1,29.18,29.18,0.0,False,2,8
B1BC99B820EB,2024-11-11 08:32:00,CUST0002347,PROD0014,Zoom Pro Annual,Zoom,United States,NA,1,149.9,149.9,0.0,False,0,8
13B1776203FC,2025-01-29 09:35:00,CUST0003081,PROD0036,Miro Business Annual,Other,Canada,NA,5,160.0,840.0,0.0,False,2,9
B371B65684FB,2025-07-15 02:06:00,CUST0000149,PROD0013,Zoom Pro Monthly,Zoom,United States,NA,10,14.99,149.9,0.0,False,1,2
39BECBB9E0CE,2024-04-26 17:52:00,CUST0001503,PROD0061,Notion AI Monthly,Notion,United States,NA,1,10.0,10.0,0.0,False,4,17
C03FF20DF34F,2025-03-08 03:29:00,CUST0002860,PROD0017,GitHub Copilot Business Monthly,GitHub,United States,NA,15,19.0,228.0,57.0,False,5,3
2C1AF90C418E,2025-10-15 00:25:00,CUST0000275,PROD0070,Adobe Firefly Creative AI Annual Standard,Adobe,United States,NA,10,234.95,2349.5,0.0,False,2,0
F33DD6E8EEC5,2024-05-06 11:23:00,CUST0001086,PROD0087,Notion AI Monthly Business,Notion,United States,NA,5,14.96,74.8,0.0,False,0,11
B890173384B6,2025-01-06 11:09:00,CUST0002500,PROD0071,Power BI Pro Monthly Standard,Microsoft,Canada,NA,3,13.07,41.17,0.0,False,0,11
09B7ED77DEC5,2025-07-15 07:26:00,CUST0000385,PROD0028,Zoom Whiteboard Addâon Annual,Zoom,United States,NA,10,70.0,595.0,105.0,False,1,7
AC4A10581926,2024-09-12 05:41:00,CUST0002020,PROD0033,AI Assistant Addâon Monthly,AI Tools,United States,NA,20,9.0,180.0,0.0,False,3,5
9998A261CBAC,2024-08-10 20:40:00,CUST0002581,PROD0036,Miro Business Annual,Other,United States,NA,3,160.0,480.0,0.0,False,5,20
477B9A6995EF,2025-09-05 07:25:00,CUST0001191,PROD0005,AI Analytics Addâon Monthly,AI Tools,United States,NA,3,15.0,45.0,0.0,False,4,7
63BFF4364749,2024-07-29 15:08:00,CUST0002832,PROD0090,Power BI Pro Annual Business,Microsoft,United States,NA,3,153.78,438.27,23.07,False,0,15
87F5C4F14BEA,2025-03-10 05:38:00,CUST0003460,PROD0076,Azure AI Studio Annual,Microsoft,United States,NA,3,316.27,948.81,0.0,False,0,5
E83F78D9BA42,2024-06-19 17:25:00,CUST0003943,PROD0086,Microsoft Copilot for Office Annual Business,Microsoft,United States,NA,3,225.15,675.45,0.0,False,2,17
452DF8AD9C00,2025-08-24 14:10:00,CUST0001076,PROD0011,Priority Support Annual,Other,Canada,NA,1,249.0,261.45,0.0,False,6,14
7E2A48FCBFBF,2024-08-16 03:29:00,CUST0001406,PROD0035,Miro Business Monthly,Other,United States,NA,3,16.0,48.0,0.0,False,4,3
963CDD1B9F48,2024-06-26 02:32:00,CUST0002454,PROD0100,Azure AI Studio Annual Pro,Microsoft,United States,NA,10,316.27,2688.3,474.4,False,2,2
7FC964E1549F,2024-12-19 12:42:00,CUST0000695,PROD0046,Monday.com Standard Annual,Atlassian,Canada,NA,3,150.0,427.5,45.0,False,3,12
B0B4B8DBABE4,2024-07-03 03:40:00,CUST0002015,PROD0049,Zendesk Suite Team Monthly,Zendesk,United States,NA,10,13.0,130.0,0.0,False,2,3
CB1E61CA63FB,2024-11-27 14:41:00,CUST0000543,PROD0069,Power BI Pro Monthly,Microsoft,Canada,NA,3,13.0,40.95,0.0,False,2,14
5ADD1D69EAAB,2024-07-26 06:11:00,CUST0002919,PROD0093,Power BI Pro Monthly Pro,Microsoft,United States,NA,3,15.81,47.43,0.0,False,4,6
99FC0BD24CEB,2025-06-08 10:13:00,CUST0002847,PROD0005,AI Analytics Addâon Monthly,AI Tools,United States,NA,3,15.0,45.0,0.0,False,6,10
05262041242E,2024-10-30 00:32:00,CUST0001223,PROD0060,Microsoft Copilot for Office Annual,Microsoft,United States,NA,3,225.15,675.45,0.0,False,2,0
C16FC05FFB81,2024-08-23 11:37:00,CUST0003267,PROD0085,Notion AI Monthly Pro,Notion,Canada,NA,10,12.4,117.8,12.4,False,4,11
3DCAC0953F54,2025-03-14 19:38:00,CUST0003863,PROD0076,Azure AI Studio Annual,Microsoft,United States,NA,10,316.27,3162.7,0.0,False,4,19
