customer_id,Cluster
CUST0003403,2
CUST0003405,2
CUST0003415,2
CUST0003426,2
CUST0003430,2
CUST0003436,2
CUST0003438,2
CUST0003443,2
CUST0003447,2
CUST0003448,2
CUST0003457,2
CUST0003459,2
CUST0003476,2
CUST0003478,2
CUST0003494,2
CUST0003522,2
CUST0003525,2
CUST0003529,2
CUST0003540,2
CUST0003542,2
CUST0003550,2
CUST0003555,2
CUST0003557,2
CUST0003559,2
CUST0003568,2
CUST0003571,2
CUST0003583,2
CUST0003594,2
CUST0003595,2
CUST0003596,2
CUST0003615,2
CUST0003626,2
CUST0003630,2
CUST0003636,2
CUST0003639,2
CUST0003651,2
CUST0003663,2
CUST0003676,2
CUST0003682,2
CUST0003686,2
CUST0003692,2
CUST0003699,2
CUST0003704,2
CUST0003716,2
CUST0003733,2
CUST0003736,2
CUST0003748,2
CUST0003769,2
CUST0003771,2
CUST0003780,2
CUST0003801,2
CUST0003803,2
CUST0003815,2
CUST0003842,2
CUST0003844,2
CUST0003861,2
CUST0003869,2
CUST0003870,2
CUST0003872,2
CUST0003875,2
CUST0003876,2
CUST0003878,2
CUST0003890,2
CUST0003895,2
CUST0003902,2
CUST0003918,2
CUST0003921,2
CUST0003923,2
CUST0003939,2
CUST0003940,2
CUST0003954,2
CUST0003963,2
CUST0003978,2
CUST0003981,2
CUST0003999,2
